Date,Purchaser Name,Denomination
Date,of Purchase Purchaser,Denomination
07/Apr/2022,FUTURE GAMING AND HOTEL SERVICES,10000000
07/Apr/2022,FUTURE GAMING AND HOTEL SERVICES,10000000
07/Apr/2022,FUTURE GAMING AND HOTEL SERVICES,10000000
07/Apr/2022,FUTURE GAMING AND HOTEL SERVICES,10000000
07/Apr/2022,FUTURE GAMING AND HOTEL SERVICES,10000000
07/Apr/2022,FUTURE GAMING AND HOTEL SERVICES,10000000
07/Apr/2022,FUTURE GAMING AND HOTEL SERVICES,10000000
07/Apr/2022,FUTURE GAMING AND HOTEL SERVICES,10000000
07/Apr/2022,FUTURE GAMING AND HOTEL SERVICES,10000000
07/Apr/2022,FUTURE GAMING AND HOTEL SERVICES,10000000
07/Apr/2022,FUTURE GAMING AND HOTEL SERVICES,10000000
07/Apr/2022,FUTURE GAMING AND HOTEL SERVICES,10000000
07/Apr/2022,FUTURE GAMING AND HOTEL SERVICES,10000000
07/Apr/2022,FUTURE GAMING AND HOTEL SERVICES,10000000
07/Apr/2022,FUTURE GAMING AND HOTEL SERVICES,10000000
07/Apr/2022,HETERO DRUGS,10000000
07/Apr/2022,HETERO DRUGS,10000000
07/Apr/2022,HETERO DRUGS,10000000
07/Apr/2022,HETERO DRUGS,10000000
07/Apr/2022,HETERO DRUGS,10000000
07/Apr/2022,HETERO DRUGS,10000000
07/Apr/2022,HETERO DRUGS,10000000
07/Apr/2022,HETERO DRUGS,10000000
07/Apr/2022,HETERO DRUGS,10000000
07/Apr/2022,HETERO DRUGS,10000000
07/Apr/2022,HETERO DRUGS,10000000
07/Apr/2022,HETERO DRUGS,10000000
07/Apr/2022,HETERO DRUGS,10000000
07/Apr/2022,HETERO DRUGS,10000000
07/Apr/2022,HETERO DRUGS,10000000
07/Apr/2022,HETERO DRUGS,10000000
07/Apr/2022,HETERO DRUGS,10000000
07/Apr/2022,HETERO DRUGS,10000000
07/Apr/2022,HETERO DRUGS,10000000
07/Apr/2022,HETERO DRUGS,10000000
07/Apr/2022,HETERO LABS,10000000
07/Apr/2022,HETERO LABS,10000000
07/Apr/2022,HETERO LABS,10000000
07/Apr/2022,HETERO LABS,10000000
07/Apr/2022,HETERO LABS,10000000
07/Apr/2022,HETERO LABS,10000000
07/Apr/2022,HETERO LABS,10000000
07/Apr/2022,HETERO LABS,10000000
07/Apr/2022,HETERO LABS,10000000
07/Apr/2022,HETERO LABS,10000000
07/Apr/2022,HETERO LABS,10000000
07/Apr/2022,HETERO LABS,10000000
07/Apr/2022,HETERO LABS,10000000
07/Apr/2022,HETERO LABS,10000000
07/Apr/2022,HETERO LABS,10000000
07/Apr/2022,HETERO LABS,10000000
07/Apr/2022,HETERO LABS,10000000
07/Apr/2022,HETERO LABS,10000000
07/Apr/2022,HETERO LABS,10000000
07/Apr/2022,HETERO LABS,10000000
07/Apr/2022,HONOUR LAB,10000000
07/Apr/2022,HONOUR LAB,10000000
07/Apr/2022,HONOUR LAB,10000000
07/Apr/2022,HONOUR LAB,10000000
07/Apr/2022,HONOUR LAB,10000000
07/Apr/2022,HONOUR LAB,10000000
07/Apr/2022,HONOUR LAB,10000000
07/Apr/2022,HONOUR LAB,10000000
07/Apr/2022,HONOUR LAB,10000000
07/Apr/2022,HONOUR LAB,10000000
07/Apr/2022,KOYA AND COMPANY CONSTRUCTION,10000000
07/Apr/2022,KOYA AND COMPANY CONSTRUCTION,10000000
07/Apr/2022,KOYA AND COMPANY CONSTRUCTION,10000000
07/Apr/2022,KOYA AND COMPANY CONSTRUCTION,10000000
07/Apr/2022,KOYA AND COMPANY CONSTRUCTION,10000000
07/Apr/2022,KOYA AND COMPANY CONSTRUCTION,10000000
07/Apr/2022,KOYA AND COMPANY CONSTRUCTION,10000000
07/Apr/2022,KOYA AND COMPANY CONSTRUCTION,10000000
07/Apr/2022,KOYA AND COMPANY CONSTRUCTION,10000000
07/Apr/2022,KOYA AND COMPANY CONSTRUCTION,10000000
07/Apr/2022,MEGHA ENGINEERING & INFRASTRUCTURES,10000000
07/Apr/2022,MEGHA ENGINEERING & INFRASTRUCTURES,10000000
07/Apr/2022,MEGHA ENGINEERING & INFRASTRUCTURES,10000000
07/Apr/2022,MEGHA ENGINEERING & INFRASTRUCTURES,10000000
07/Apr/2022,MEGHA ENGINEERING & INFRASTRUCTURES,10000000
07/Apr/2022,MEGHA ENGINEERING & INFRASTRUCTURES,10000000
07/Apr/2022,MEGHA ENGINEERING & INFRASTRUCTURES,10000000
07/Apr/2022,MEGHA ENGINEERING & INFRASTRUCTURES,10000000
07/Apr/2022,MEGHA ENGINEERING & INFRASTRUCTURES,10000000
07/Apr/2022,MEGHA ENGINEERING & INFRASTRUCTURES,10000000
07/Apr/2022,MEGHA ENGINEERING & INFRASTRUCTURES,10000000
07/Apr/2022,MEGHA ENGINEERING & INFRASTRUCTURES,10000000
07/Apr/2022,MEGHA ENGINEERING & INFRASTRUCTURES,10000000
07/Apr/2022,MEGHA ENGINEERING & INFRASTRUCTURES,10000000
07/Apr/2022,MEGHA ENGINEERING & INFRASTRUCTURES,10000000
07/Apr/2022,MEGHA ENGINEERING & INFRASTRUCTURES,10000000
07/Apr/2022,MEGHA ENGINEERING & INFRASTRUCTURES,10000000
07/Apr/2022,MEGHA ENGINEERING & INFRASTRUCTURES,10000000
07/Apr/2022,MEGHA ENGINEERING & INFRASTRUCTURES,10000000
07/Apr/2022,MEGHA ENGINEERING & INFRASTRUCTURES,10000000
07/Apr/2022,MEGHA ENGINEERING & INFRASTRUCTURES,10000000
07/Apr/2022,MEGHA ENGINEERING & INFRASTRUCTURES,10000000
07/Apr/2022,MEGHA ENGINEERING & INFRASTRUCTURES,10000000
07/Apr/2022,MEGHA ENGINEERING & INFRASTRUCTURES,10000000
07/Apr/2022,MEGHA ENGINEERING & INFRASTRUCTURES,10000000
07/Apr/2022,PIRAMAL ENTERPRISES,10000000
07/Apr/2022,PIRAMAL ENTERPRISES,10000000
07/Apr/2022,PIRAMAL ENTERPRISES,10000000
07/Apr/2022,PIRAMAL ENTERPRISES,10000000
07/Apr/2022,PIRAMAL ENTERPRISES,10000000
07/Apr/2022,PIRAMAL ENTERPRISES,10000000
07/Apr/2022,PIRAMAL ENTERPRISES,10000000
07/Apr/2022,PIRAMAL ENTERPRISES,10000000
07/Apr/2022,PIRAMAL ENTERPRISES,10000000
07/Apr/2022,PIRAMAL ENTERPRISES,10000000
07/Apr/2022,PIRAMAL ENTERPRISES,10000000
07/Apr/2022,PIRAMAL ENTERPRISES,10000000
07/Apr/2022,PIRAMAL ENTERPRISES,10000000
07/Apr/2022,PIRAMAL ENTERPRISES,10000000
07/Apr/2022,PIRAMAL ENTERPRISES,10000000
07/Apr/2022,PIRAMAL ENTERPRISES,10000000
07/Apr/2022,PIRAMAL ENTERPRISES,10000000
07/Apr/2022,PIRAMAL ENTERPRISES,10000000
07/Apr/2022,PIRAMAL ENTERPRISES,10000000
07/Apr/2022,PIRAMAL ENTERPRISES,10000000
07/Apr/2022,PIRAMAL ENTERPRISES,10000000
07/Apr/2022,PIRAMAL ENTERPRISES,10000000
07/Apr/2022,PIRAMAL ENTERPRISES,10000000
07/Apr/2022,PIRAMAL ENTERPRISES,10000000
07/Apr/2022,PIRAMAL ENTERPRISES,10000000
07/Apr/2022,RAJESH MANNALAL,10000000
07/Apr/2022,RAJESH MANNALAL,10000000
07/Apr/2022,RAJESH MANNALAL,10000000
07/Apr/2022,RAJESH MANNALAL,10000000
07/Apr/2022,RAJESH MANNALAL,10000000
07/Apr/2022,SUMAN ESTATES PRIVATE,1000000
07/Apr/2022,SUMAN ESTATES PRIVATE,1000000
07/Apr/2022,SUMAN ESTATES PRIVATE,1000000
07/Apr/2022,SUMAN ESTATES PRIVATE,1000000
07/Apr/2022,SUMAN ESTATES PRIVATE,1000000
07/Apr/2022,TRANSWAYS EXIM PRIVATE,1000000
07/Apr/2022,TRANSWAYS EXIM PRIVATE,1000000
07/Apr/2022,TRANSWAYS EXIM PRIVATE,1000000
07/Apr/2022,TRANSWAYS EXIM PRIVATE,1000000
07/Apr/2022,TRANSWAYS EXIM PRIVATE,1000000
07/Apr/2022,TRANSWAYS EXIM PRIVATE,1000000
07/Apr/2022,TRANSWAYS EXIM PRIVATE,1000000
07/Apr/2022,TRANSWAYS EXIM PRIVATE,1000000
07/Apr/2022,TRANSWAYS EXIM PRIVATE,1000000
07/Apr/2022,TRANSWAYS EXIM PRIVATE,1000000
07/Apr/2022,TRANSWAYS EXIM PRIVATE,1000000
07/Apr/2022,TRANSWAYS EXIM PRIVATE,1000000
07/Apr/2022,TRANSWAYS EXIM PRIVATE,1000000
07/Apr/2022,TRANSWAYS EXIM PRIVATE,1000000
07/Apr/2022,TRANSWAYS EXIM PRIVATE,1000000
07/Apr/2022,TRANSWAYS EXIM PRIVATE,1000000
07/Apr/2022,TRANSWAYS EXIM PRIVATE,1000000
07/Apr/2022,TRANSWAYS EXIM PRIVATE,1000000
07/Apr/2022,TRANSWAYS EXIM PRIVATE,1000000
07/Apr/2022,TRANSWAYS EXIM PRIVATE,1000000
07/Apr/2022,TRANSWAYS EXIM PRIVATE,1000000
07/Apr/2022,TRANSWAYS EXIM PRIVATE,1000000
07/Apr/2022,TRANSWAYS EXIM PRIVATE,1000000
07/Apr/2022,TRANSWAYS EXIM PRIVATE,1000000
07/Apr/2022,TRANSWAYS EXIM PRIVATE,1000000
07/Apr/2022,TRANSWAYS EXIM PRIVATE,1000000
07/Apr/2022,TRANSWAYS EXIM PRIVATE,1000000
07/Apr/2022,TRANSWAYS EXIM PRIVATE,1000000
07/Apr/2022,TRANSWAYS EXIM PRIVATE,1000000
07/Apr/2022,TRANSWAYS EXIM PRIVATE,1000000
07/Apr/2022,TRANSWAYS EXIM PRIVATE,1000000
07/Apr/2022,TRANSWAYS EXIM PRIVATE,1000000
07/Apr/2022,TRANSWAYS EXIM PRIVATE,1000000
07/Apr/2022,TRANSWAYS EXIM PRIVATE,1000000
07/Apr/2022,TRANSWAYS EXIM PRIVATE,1000000
07/Apr/2022,TRANSWAYS EXIM PRIVATE,1000000
07/Apr/2022,TRANSWAYS EXIM PRIVATE,1000000
07/Apr/2022,TRANSWAYS EXIM PRIVATE,1000000
07/Apr/2022,TRANSWAYS EXIM PRIVATE,1000000
07/Apr/2022,TRANSWAYS EXIM PRIVATE,1000000
07/Apr/2022,WELSPUN CORP,10000000
07/Apr/2022,WELSPUN CORP,10000000
07/Apr/2022,WELSPUN CORP,10000000
08/Apr/2022,14 REELS PLUS,10000000
08/Apr/2022,AASHMAN ENERGY PVT,10000000
08/Apr/2022,AASHMAN ENERGY PVT,10000000
08/Apr/2022,ACHINTYA SOLAR POWER PVT,10000000
08/Apr/2022,ANANTPURA WIND ENERGIES PVT,10000000
08/Apr/2022,AUROBINDO PHARMA,10000000
08/Apr/2022,AUROBINDO PHARMA,10000000
08/Apr/2022,AUROBINDO PHARMA,10000000
08/Apr/2022,AUROBINDO PHARMA,10000000
08/Apr/2022,AUROBINDO PHARMA,10000000
08/Apr/2022,AUROBINDO PHARMA,10000000
08/Apr/2022,AUROBINDO PHARMA,10000000
08/Apr/2022,AUROBINDO PHARMA,10000000
08/Apr/2022,AUROBINDO PHARMA,10000000
08/Apr/2022,AUROBINDO PHARMA,10000000
08/Apr/2022,AUROBINDO PHARMA,10000000
08/Apr/2022,AUROBINDO PHARMA,10000000
08/Apr/2022,AUROBINDO PHARMA,10000000
08/Apr/2022,AUROBINDO PHARMA,10000000
08/Apr/2022,AUROBINDO PHARMA,10000000
08/Apr/2022,AXIS CLINICALS,10000000
08/Apr/2022,AXIS CLINICALS,10000000
08/Apr/2022,AXIS CLINICALS,10000000
08/Apr/2022,AXIS CLINICALS,10000000
08/Apr/2022,AXIS CLINICALS,10000000
08/Apr/2022,BRICKS INFRATECH,10000000
08/Apr/2022,BRICKS INFRATECH,10000000
08/Apr/2022,BRICKS INFRATECH,10000000
08/Apr/2022,BRICKS INFRATECH,10000000
08/Apr/2022,BRICKS INFRATECH,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHENNAI GREEN WOODS PRIVATE,10000000
08/Apr/2022,CHOWGULE AND COMPANY PVT,1000000
08/Apr/2022,CHOWGULE AND COMPANY PVT,1000000
08/Apr/2022,CHOWGULE AND COMPANY PVT,1000000
08/Apr/2022,CHOWGULE AND COMPANY PVT,1000000
08/Apr/2022,CHOWGULE AND COMPANY PVT,1000000
08/Apr/2022,DIVYESH POWER PVT,10000000
08/Apr/2022,DIVYESH POWER PVT,10000000
08/Apr/2022,ELENA RENEWABLE ENERGY PVT,10000000
08/Apr/2022,ELENA RENEWABLE ENERGY PVT,10000000
08/Apr/2022,EVEY TRANS PVT,10000000
08/Apr/2022,EVEY TRANS PVT,10000000
08/Apr/2022,EVEY TRANS PVT,10000000
08/Apr/2022,EVEY TRANS PVT,10000000
08/Apr/2022,EVEY TRANS PVT,10000000
08/Apr/2022,EVEY TRANS PVT,10000000
08/Apr/2022,GANGDARI HYDRO POWER PVT,10000000
08/Apr/2022,GREENKO ASTHA PROJECTS (INDIA) PVT,10000000
08/Apr/2022,GREENKO HIM KAILASH HYDRO POWER PVT,10000000
08/Apr/2022,GREENKO SOLAR POWER (DHARAMAVARAM),10000000
08/Apr/2022,GREENKO SRI SAI KRISHNA HYDRO ENERGIES PVT,10000000
08/Apr/2022,GREENKO SUMEZ HYDRO ENERGIES PVT,10000000
08/Apr/2022,GREENKO SUMEZ HYDRO ENERGIES PVT,10000000
08/Apr/2022,HES INFRA PVT,10000000
08/Apr/2022,HES INFRA PVT,10000000
08/Apr/2022,HES INFRA PVT,10000000
08/Apr/2022,HES INFRA PVT,10000000
08/Apr/2022,HES INFRA PVT,10000000
08/Apr/2022,HES INFRA PVT,10000000
08/Apr/2022,HES INFRA PVT,10000000
08/Apr/2022,HES INFRA PVT,10000000
08/Apr/2022,HES INFRA PVT,10000000
08/Apr/2022,HES INFRA PVT,10000000
08/Apr/2022,HES INFRA PVT,10000000
08/Apr/2022,HES INFRA PVT,10000000
08/Apr/2022,HES INFRA PVT,10000000
08/Apr/2022,HES INFRA PVT,10000000
08/Apr/2022,HES INFRA PVT,10000000
08/Apr/2022,HES INFRA PVT,10000000
08/Apr/2022,HES INFRA PVT,10000000
08/Apr/2022,HES INFRA PVT,10000000
08/Apr/2022,HES INFRA PVT,10000000
08/Apr/2022,HES INFRA PVT,10000000
08/Apr/2022,INDUS INDUSTRIAL,1000000
08/Apr/2022,INDUS INDUSTRIAL,10000
08/Apr/2022,INDUS INDUSTRIAL,10000
08/Apr/2022,INDUS INDUSTRIAL,100000
08/Apr/2022,INDUS INDUSTRIAL,10000
08/Apr/2022,INDUS INDUSTRIAL,100000
08/Apr/2022,INDUS INDUSTRIAL,100000
08/Apr/2022,INDUS INDUSTRIAL,10000
08/Apr/2022,INDUS INDUSTRIAL,100000
08/Apr/2022,INDUS INDUSTRIAL,100000
08/Apr/2022,INDUS INDUSTRIAL,100000
08/Apr/2022,INDUS INDUSTRIAL,100000
08/Apr/2022,INDUS INDUSTRIAL,100000
08/Apr/2022,INDUS INDUSTRIAL,100000
08/Apr/2022,INDUS INDUSTRIAL,10000
08/Apr/2022,IRA BLOSSOM,10000000
08/Apr/2022,IRA BLOSSOM,10000000
08/Apr/2022,IRA BLOSSOM,10000000
08/Apr/2022,KOYA AND COMPANY CONSTRUCTION,10000000
08/Apr/2022,KOYA AND COMPANY CONSTRUCTION,10000000
08/Apr/2022,KOYA AND COMPANY CONSTRUCTION,10000000
08/Apr/2022,KOYA AND COMPANY CONSTRUCTION,10000000
08/Apr/2022,KOYA AND COMPANY CONSTRUCTION,10000000
08/Apr/2022,KOYA AND COMPANY CONSTRUCTION,10000000
08/Apr/2022,KOYA AND COMPANY CONSTRUCTION,10000000
08/Apr/2022,KOYA AND COMPANY CONSTRUCTION,10000000
08/Apr/2022,KOYA AND COMPANY CONSTRUCTION,10000000
08/Apr/2022,KOYA AND COMPANY CONSTRUCTION,10000000
08/Apr/2022,MKJ ENTERPRISES,1000000
08/Apr/2022,MKJ ENTERPRISES,100000
08/Apr/2022,MKJ ENTERPRISES,10000000
08/Apr/2022,MKJ ENTERPRISES,100000
08/Apr/2022,MKJ ENTERPRISES,10000000
08/Apr/2022,MKJ ENTERPRISES,100000
08/Apr/2022,MKJ ENTERPRISES,100000
08/Apr/2022,MKJ ENTERPRISES,1000000
08/Apr/2022,MKJ ENTERPRISES,10000000
08/Apr/2022,MKJ ENTERPRISES,100000
08/Apr/2022,MSN PHARMACHEM PVT,10000000
08/Apr/2022,MSN PHARMACHEM PVT,10000000
08/Apr/2022,MSN PHARMACHEM PVT,10000000
08/Apr/2022,MSN PHARMACHEM PVT,10000000
08/Apr/2022,MSN PHARMACHEM PVT,10000000
08/Apr/2022,MSN PHARMACHEM PVT,10000000
08/Apr/2022,MSN PHARMACHEM PVT,10000000
08/Apr/2022,MSN PHARMACHEM PVT,10000000
08/Apr/2022,MSN PHARMACHEM PVT,10000000
08/Apr/2022,MSN PHARMACHEM PVT,10000000
08/Apr/2022,MSN PHARMACHEM PVT,10000000
08/Apr/2022,MSN PHARMACHEM PVT,10000000
08/Apr/2022,MSN PHARMACHEM PVT,10000000
08/Apr/2022,MSN PHARMACHEM PVT,10000000
08/Apr/2022,MSN PHARMACHEM PVT,10000000
08/Apr/2022,MSN PHARMACHEM PVT,10000000
08/Apr/2022,MSN PHARMACHEM PVT,10000000
08/Apr/2022,MSN PHARMACHEM PVT,10000000
08/Apr/2022,MSN PHARMACHEM PVT,10000000
08/Apr/2022,MSN PHARMACHEM PVT,10000000
08/Apr/2022,P TEJAVARDHAN,1000000
08/Apr/2022,P TEJAVARDHAN,1000000
08/Apr/2022,P TEJAVARDHAN,1000000
08/Apr/2022,P TEJAVARDHAN,1000000
08/Apr/2022,P TEJAVARDHAN,1000000
08/Apr/2022,PAVANKUMAR REDDY,1000000
08/Apr/2022,PAVANKUMAR REDDY,1000000
08/Apr/2022,PAVANKUMAR REDDY,1000000
08/Apr/2022,PAVANKUMAR REDDY,1000000
08/Apr/2022,PAVANKUMAR REDDY,1000000
08/Apr/2022,PPR M SAND,10000000
08/Apr/2022,PPR M SAND,10000000
08/Apr/2022,PPR M SAND,10000000
08/Apr/2022,PPR M SAND,10000000
08/Apr/2022,PPR M SAND,10000000
08/Apr/2022,PPR M SAND,10000000
08/Apr/2022,PPR M SAND,10000000
08/Apr/2022,PPR M SAND,10000000
08/Apr/2022,PPR M SAND,10000000
08/Apr/2022,PPR M SAND,10000000
08/Apr/2022,PRATYASH RENEWABLE PRIVATE,10000000
08/Apr/2022,PRATYASH RENEWABLE PRIVATE,10000000
08/Apr/2022,R.S.BROTHERS RETIAL INDIA PVT,10000000
08/Apr/2022,RAVINDRANATHA REDDY,1000000
08/Apr/2022,RAVINDRANATHA REDDY,1000000
08/Apr/2022,RAVINDRANATHA REDDY,1000000
08/Apr/2022,RAVINDRANATHA REDDY,1000000
08/Apr/2022,RAVINDRANATHA REDDY,1000000
08/Apr/2022,RAYALA SEEMA WIND ENERGY PVT,10000000
08/Apr/2022,RIPLEY AND CO. STEVEDORING & HANDLING PVT,10000000
08/Apr/2022,RIPLEY AND CO. STEVEDORING & HANDLING PVT,10000000
08/Apr/2022,RIPLEY AND CO. STEVEDORING & HANDLING PVT,10000000
08/Apr/2022,RT RENEWABLE ENERGY PVT,10000000
08/Apr/2022,RT RENEWABLE ENERGY PVT,10000000
08/Apr/2022,SAROJA RENEWABLES PRIVATE,10000000
08/Apr/2022,SAROJA RENEWABLES PRIVATE,10000000
08/Apr/2022,SEI BASKARA POWER PVT,10000000
08/Apr/2022,SEI BASKARA POWER PVT,10000000
08/Apr/2022,SEI ENERSTAR RENEWABLE ENRGY PVT,10000000
08/Apr/2022,SEI ENERSTAR RENEWABLE ENRGY PVT,10000000
08/Apr/2022,SEI MIHIR ENERGY PVT,10000000
08/Apr/2022,SEI MIHIR ENERGY PVT,10000000
08/Apr/2022,SHREYAS RENEWABLE ENERGY PVT,10000000
08/Apr/2022,SHREYAS RENEWABLE ENERGY PVT,10000000
08/Apr/2022,SRI YANTRA,100000
08/Apr/2022,SRI YANTRA,100000
08/Apr/2022,SRI YANTRA,10000
08/Apr/2022,SRI YANTRA,10000
08/Apr/2022,SRI YANTRA,100000
08/Apr/2022,SRI YANTRA,1000000
08/Apr/2022,SRI YANTRA,10000
08/Apr/2022,SRI YANTRA,100000
08/Apr/2022,SRI YANTRA,100000
08/Apr/2022,SRI YANTRA,100000
08/Apr/2022,SRI YANTRA,10000
08/Apr/2022,SRI YANTRA,10000
08/Apr/2022,SRI YANTRA,10000
08/Apr/2022,SRI YANTRA,100000
08/Apr/2022,SRI YANTRA,100000
08/Apr/2022,SRI YANTRA,10000
08/Apr/2022,SRI YANTRA,10000
08/Apr/2022,SRI YANTRA,10000
08/Apr/2022,SRI YANTRA,100000
08/Apr/2022,SRICHAITANYA STUDENTS FACILITY MANAGEMENT PVT,10000000
08/Apr/2022,SRICHAITANYA STUDENTS FACILITY MANAGEMENT PVT,10000000
08/Apr/2022,SRICHAITANYA STUDENTS FACILITY MANAGEMENT PVT,10000000
08/Apr/2022,SRICHAITANYA STUDENTS FACILITY MANAGEMENT PVT,10000000
08/Apr/2022,SRICHAITANYA STUDENTS FACILITY MANAGEMENT PVT,10000000
08/Apr/2022,SRICHAITANYA STUDENTS FACILITY MANAGEMENT PVT,10000000
08/Apr/2022,SRICHAITANYA STUDENTS FACILITY MANAGEMENT PVT,10000000
08/Apr/2022,SRICHAITANYA STUDENTS FACILITY MANAGEMENT PVT,10000000
08/Apr/2022,SRICHAITANYA STUDENTS FACILITY MANAGEMENT PVT,10000000
08/Apr/2022,SRICHAITANYA STUDENTS FACILITY MANAGEMENT PVT,10000000
08/Apr/2022,TRIREME INFRASTRUCTURRE PVT,10000000
08/Apr/2022,VARSITY EDUCATION MANAGEMENT PVT,10000000
08/Apr/2022,VARSITY EDUCATION MANAGEMENT PVT,10000000
08/Apr/2022,ZUVAN ENERGY PVT,10000000
08/Apr/2022,ZUVAN ENERGY PVT,10000000
09/Apr/2022,GREENKO BUDHIL HYDRO POWER PVT,10000000
09/Apr/2022,GREENKO BUDHIL HYDRO POWER PVT,10000000
09/Apr/2022,GREENKO BUDHIL HYDRO POWER PVT,10000000
09/Apr/2022,GREENKO RAYALA WIND POWER PVT,10000000
09/Apr/2022,GREENKO RAYALA WIND POWER PVT,10000000
09/Apr/2022,GREENKO RAYALA WIND POWER PVT,10000000
09/Apr/2022,SANOLA WIND PROJECT PVT,10000000
09/Apr/2022,SANOLA WIND PROJECT PVT,10000000
09/Apr/2022,SEI DIAMOND PVT,10000000
09/Apr/2022,SEI DIAMOND PVT,10000000
09/Apr/2022,SEI VENUS PVT,10000000
09/Apr/2022,SEI VENUS PVT,10000000
09/Apr/2022,SUNBORNE ENERGY ANDHRA PVT,10000000
09/Apr/2022,SUNBORNE ENERGY ANDHRA PVT,10000000
09/Apr/2022,TANOT WIND POWER VENTURES PVT,10000000
09/Apr/2022,TANOT WIND POWER VENTURES PVT,10000000
09/Apr/2022,TANOT WIND POWER VENTURES PVT,10000000
09/Apr/2022,TANOT WIND POWER VENTURES PVT,10000000
01/Jul/2022,DR REDDYS LABORATORIES,10000000
01/Jul/2022,DR REDDYS LABORATORIES,10000000
01/Jul/2022,DR REDDYS LABORATORIES,10000000
01/Jul/2022,DR REDDYS LABORATORIES,10000000
01/Jul/2022,ESSEL MINING AND INDS,10000000
01/Jul/2022,ESSEL MINING AND INDS,10000000
01/Jul/2022,ESSEL MINING AND INDS,10000000
01/Jul/2022,ESSEL MINING AND INDS,10000000
01/Jul/2022,ESSEL MINING AND INDS,10000000
01/Jul/2022,ESSEL MINING AND INDS,10000000
01/Jul/2022,ESSEL MINING AND INDS,10000000
01/Jul/2022,ESSEL MINING AND INDS,10000000
01/Jul/2022,ESSEL MINING AND INDS,10000000
01/Jul/2022,ESSEL MINING AND INDS,10000000
01/Jul/2022,ESSEL MINING AND INDS,10000000
01/Jul/2022,ESSEL MINING AND INDS,10000000
01/Jul/2022,ESSEL MINING AND INDS,10000000
01/Jul/2022,ESSEL MINING AND INDS,10000000
01/Jul/2022,ESSEL MINING AND INDS,10000000
01/Jul/2022,ESSEL MINING AND INDS,10000000
01/Jul/2022,ESSEL MINING AND INDS,10000000
01/Jul/2022,ESSEL MINING AND INDS,10000000
